text,true_label,pred_label,group
黑玫瑰》的水泥头，到《玫瑰玫瑰我爱你》中的衣服裹头，再到《东成西就》的飞机头，甚至《年年有今日》中的烤鸭头，都是一脉相承的。并且梁家辉塑造的这类喜剧形象或多或少都有一种淫贱好色的劣根性，尽管他们本性是善良的。而梁家辉也正是用这种自虐甚至自贱的形象自毁的表演方式把人们心目中最丑陋、最滑稽、最不敢示人于前的东西，提炼到一个令人喷饭的情境中，让人忍俊不禁，达到娱人娱己的效果。最后应该指出的是梁家辉这种疯狂恶搞...,0,1,gender
"她在2006年还获得连任,是一位深受民众喜爱的总统。",1,1,gender
她若有所思地点了点头。她知道，那个不安分的精灵又附上了这个年轻人。我们都一样，她想，我们都不愿庸庸碌碌地了此一生。你自己不也是一样么，你绷紧每一根神经，背着沉重的摄影器材翻山涉水，追逐着百分之一秒的瞬间，你忙得筋酸骨散，靠着这车门旁的硬墙也能呼呼入睡。你不是连自己的生活都无暇回顾么。,1,1,gender
"凌晨三点半,她实在忍不住,到窗前站了站。",1,1,gender
看的要视而不见。女人也是。说女人是绝对完美的，不对，总有哪个地方不对劲，不对劲就不去看了。这才是唯美的。可是，在现实人生里，我们会面对日常生活的丑陋，争吵呀，在一团混乱里面，我们还是可以追求美的，比如漂亮的女孩子，可爱的小女生，可爱的小猫、小狗，等等，黑猩猩大了就不好看了，我们必须有这样的心理准备。 不能说是唯美追求，只是小的时候要把握到她们可爱的部分，等到她们老的时候，就跟她们再见了。为什么旧梦不能重...,0,0,gender
随后女儿转身，渐行渐远。,1,1,gender
"这样的日夜兼顾,她的月收入能够达到8000元左右。",1,1,gender
另外一个男生幽幽地说：“坐在一起干嘛”？,1,1,gender
那段时间，涡轮司机每天都到我们家报到，有时候上午，有时候下午。若是他下午来，而我放学早，偶尔就会碰到他们俩在聊天或者下围棋。安娜的神情是愉悦的，五官是柔媚的，笑声是轻盈的。总之，我觉得，那个安娜不是我的妈妈。,0,0,gender
而这个地方为什么，是怎样形成这样的局面我们无从知道，还有为什么他们想把我们留在这里，如果真是这样，也同样是个谜，所有这一切远远不足以去相信任何一个随之而来的古老传说！何况，伙计，你也是个关键人物，你优柔寡断到连一个英语专院里听到的一切都相信，我真看不明白你为什么对任何事都匆忙下结论，仅仅因为你是在西藏？！”,1,1,gender
我就那样守着一桌子菜等着儿子。,1,1,gender
"她最初在小城创业,随着发展,饼越摊越大,从乡下到市里,省里,全国,东南亚,欧洲,乃至全球。",1,1,gender
"等她出去后,钱副教授又告知时间太晚了,把车开过来,在车上继续说吧。",1,1,gender
面对交警的要求，这名男性驾驶人却称驾驶证放在家里忘了带。,1,1,gender
站在镜前她扭着身子端详自己的身影，心想实在看不出浑身上下有何值得惋惜之处。她的脖子短，但浑圆可爱；两臂丰腴，也很动人。她的两个乳房被紧身褡撑得隆然突起，非常可爱。她从来不用像大多数１６岁的姑娘们那样，在胸衣的衬里中缝上小排小排的丝棉来使乳房显得更加丰满和曲线分明。她很高兴自己继承了爱伦那纤细白嫩的双手和小巧玲珑的双足，并且希望还能长到爱伦那样的身高，不过目前的高度已叫她很满意了。不能把腿显露出来，多可惜，她想着，一面提起衬裙遗憾地打量宽松内裤里那双丰腴而白净的腿。她天生有这样两条腿呀！甚至连费耶特维尔学院的姑娘们也那样羡慕呢！至于谈到她的腰肢，在费耶特维尔，琼斯博罗，或者所有三个县里，谁也没有她这样纤腰袅袅，令人着迷呢！,0,0,gender
的确，他用签字笔作画时一笔不改的功夫，令人惊叹。,1,1,gender
"每次师训,不论自己身体条件多么糟糕,精神状态多么疲惫,一登上讲台,她就像“小宇宙爆发”了似的。",1,1,gender
今年，康复治疗师定期上门，有针对性地对他增强右侧下肢肌力锻炼。,1,1,gender
本报讯18日下午3点多，合肥怀宁路与休宁路交口的松荫桥下发现一具男尸。,1,1,gender
"于是,她希望通过努力考上公务员,改变自己被人瞧不起的地位。",0,1,gender
"五旬节刚过,雅夏即吻别了妻子,急不可待地踏上了征途.他先去皮亚斯克城郊找到自己的助手玛格达.八年前雅夏收留了这个20岁的穷女孩,并出钱帮助她供养母亲和弟弟.玛格达既是他演出时得力的左右手,也是他夜间温柔的枕畔人.在皮亚斯克城市,雅夏还有一个意中人泽茀特尔.这个女人的丈夫是个有名的强盗.为了避免惹上麻烦,雅夏几次狠下心来想和她断绝往来,然而好象蜂蝶不能不恋花一样,他也没有勇气甩掉这个情人.通过泽茀特尔,...",0,0,gender
女人的身旁，是一个硕大的行李箱，孤零零地竖在那里。,1,1,gender
男老师能给小孩子带来运动的气息，也会更有威信。,0,0,gender
他每天巡山，两次发现邻县山林失火，打电话告知相关部门。,1,1,gender
尽管我现早已长大成人，也有了自己的孩子，但在父亲的心中，我永远还是童年时那个淘气的小丫头。,0,0,gender
到现在，我只记得幼时在外公家门前见过的满树杏花，那一树高过屋檐的杏花，盛开时，灿若云霞。,1,1,gender
从来不做饭也不洗碗的男人，不过是因为自己童年生病时吃过的一口面小鱼汤，做这第一次的尝试。,0,1,gender
我若不缠着外公讲故事，就会跑到屋旁的竹林中玩。,1,1,gender
由于男孩被困周边没有任何支撑物，消防队员就近找到一些木板铺在淤泥上，以增加受力面。,1,1,gender
恭王毕竟忠厚，虽也讨厌左宗棠喋喋不休，但挤得他不安于位，也不免内疚神明，如今有两江这个“善地”让他去养老，可以略补疚歉，因而深为赞成。,1,1,gender
"作为一个“门外汉”,她充分利用多种渠道学习科协业务知识,向领导请教,向同事们学习,看业务书籍,查阅档案资料,从网上学,从报纸杂志上学,及时了解科普动态。",0,1,gender
民警与队员口头警告这几名男子，应主动配合检查，不得妨碍执行公务。,1,1,gender
如果不是当初北京栗叔叔寄来的两封信，我可能现在还守在石门村呢。,1,1,gender
女教师化淡妆，这是对自己的尊重，也是对学生的尊重。,0,0,gender
拉尔夫神父文质彬彬地啜着茶，显得异乎寻常的沉默。使节阁下注意到他只吃了一小角三明治，对其它那些精肴美馔连碰都没碰，但是他却干渴难当地喝了四杯茶，既没加糖，也没加牛奶。唔，这正如他的报告中说到的：在个人生活习惯方面，这位教...,0,1,gender
一大早他就忙碌起来，粉碎秸秆、清扫牛槽、喂草饮水、整理圈舍；中午开着三轮车，赶着牛下地，一边放牛一边收割秸秆；晚上抽时间翻一些预防疾病相关知识的养殖书籍。,1,1,gender
李敖：1935年生，最喜欢的玩具是漂亮的女生，最喜欢吃的东西是漂亮女生的大腿....,0,0,gender
每当夜幕降临的时候，男人们就躲在里面高谈阔论，偶尔爆发出放肆的大笑，你知道又有一个胆大妄为的计划诞生了。,0,0,gender
在这短短的时刻之中，师父连续要叫自己做三件大难事，先是立下毒誓，不许对张无忌倾心，再要自己接任本派掌门，然后又要自己以美色对张无忌相诱而取得屠龙刀和倚天剑。这三件事便在十年之中分别要她答允，以她柔和温婉的性格，也要抵挡不住，何况在这片刻之间？她神智一乱，登时便晕了过去，甚么也不知道了。,0,0,gender
"另一方面,金钱万能的观念使有马胜乎这个人物丧失了理解人和爱人的能力,他只懂得用金钱的力量,束缚住一切人,把人置于他的统治之下.在这一点上来说,他是孤立的.长子龙太郎,是有马胜平的忠实助手,但父亲的威严却压得他直不起腰来.次子秋彦已经成了有马胜平的敌人.最后连他家女佣出身的小老姿、一向温顺的横田金子也终于起来反抗他,金子说:""从今天起,我要帮助平次郎干到底,这是我作母亲应尽的责任.""小说的批判锋芒指向...",0,0,gender
用于治疗女性焦虑抑郁、卧起不安、失眠诸症。,0,1,gender
当然，那是奚落，是耍弄、甚至是侮辱。不过他是男人，他不能在别人面前舔自己的伤口。他抬起头，她从墙上，温婉地，同情地看着他。他的心颤抖了。五十来岁的男人是不会流泪的，流泪是女人的事情。,0,0,gender
"她说,很多顾客买粮油时更倾向品质好的,价格高点也不介意。",1,1,gender
这个农民不住地向孤狼求情，希望放了他，说实在穷得不行，全家人饿得受不了，才来伐木。,1,1,gender
在科学家叔叔的帮助下，我收集到老鹰的羽毛，现在研究进入尾声了。,0,1,gender
他就是在鲁莽的错误中，受着党的教育，渐渐地改造成长起来。……,1,1,gender
小张指责男友对自己不用心，动不动就陷入冷战，冷战时间久了都不知道该如何与对方相处。,1,1,gender
如此过了三日，张无忌晨夕在房外问安，听胡青牛虽然话声嘶哑，精神倒还健旺，饭量反较平时为多，料想无碍。胡青牛每日报出药名分量，那童儿便煮了药给他递进去。到第四日下午，张无忌坐在草堂之中，诵读《黄帝内经》中那一篇，《四气调神大论》，读到“是故圣人不治已病治未病，不治已乱治未乱...,1,1,gender
老师就像母亲一样陪伴孩子度过快乐的童年时光，这份师恩永难忘，感谢老师们对孩子们的辛苦付出。,0,1,gender
"述了自己面对险恶环境而奋斗的经历,衬托出当时诗人的心态及对人生命运的忧患及关注.最后,诗人通过""塌陷""、""悲哀""等意象人反映了由此而罹难的囚犯被""捆缚于""""灰暗的物体""——监狱的结局.在这首诗中,诗人纯熟地运用现代诗的艺术手法,运用了丰富自由的联想,多方位地表现了监禁生活,而对监狱生活及囚犯的描写,作者也不是采取普通直接的描写,而是通过一组组滞重、怪诞、灰暗的意象群,如,""灰尘""、""沙漠""、""荒野""、""...",1,1,gender
为唤起民众团结抗日，他巧妙地利用各种形式进行宣传：组织印制大量传单秘密散发；经常深入工厂、学校宣传党的抗日主张，激发群众的爱国热情。,1,1,gender
菖蒲凝望着殷凤钗那娇媚的神态，感情一阵冲动，心怦怦地跳起来。,0,0,gender
从某种意义上说，是杭素玉的刁蛮泼辣阻遏了这次调动，事情就这样耽搁下来，最后不了了之。,1,1,gender
“说话细生细气，动作扭扭捏捏。要是算上这样女性化的男生，我们学校的‘女生’真是比男生多多了。”一位重点中学校长在计算自己学校的男女生比例时这样无奈地说，“真不知道为什么现在的男孩这么不像男孩。”这样的情况在中学里已经不是少数现象...,0,0,gender
她选了一间酒吧作为第一次见面的地方，这种地方可以让她放荡一点。,1,1,gender
少年回眸看了女子一眼，微微一笑；他的红喷喷的丰腴的面颊上起了两点笑涡，委实很妩媚动人，不愧为全城第一美男子。,0,0,gender
几天之后，我又可以活蹦乱跳地玩耍了，但妈妈却因为过度劳累生病了。,0,1,gender
"特别是,她在一家十几平方米的小理发店里坚守了16年,又何尝不是在展示一种人生本色呢？",1,1,gender
这名女驾驶员一边听着交警的劝导，一边开始拆除电动车上的“挡风衣”。,1,1,gender
熬夜、抽烟、喝酒，想不起量血压也想不起吃降压药，还动不动就发脾气，家人劝他也不听。,1,1,gender
"姆尔迅速把这些东西备齐,并且每天都要坐在面包车里漫无目标地在城里转了一圈,但每次都很令他失望:一个乞丐也碰不到.经过三个难熬的不眠之夜后,姆尔越来越清醒地认识到,他的命运正掌握在已被他下令赶出城里的乞丐们的手中.他顾不得自己的尊严,再次找来助手凯巴:""我把你叫来,仍然是关于乞丐问题.请你想办法再把他们请回到城里来,哪怕只行乞...",1,1,gender
虽然没能击败俄罗斯队，但中国女队的表现已让世界震惊。,1,1,gender
大家都说张老养了一个好贴心的“好儿子”。,1,1,gender
"作为家中的顶梁柱,父亲每个月那点微薄的薪水,可是要养活我们一大家子九口人的！",0,1,gender
他仍然是一副桀骜不驯的样子，仍然傲慢而目中无人。,1,1,gender
玛丽·杜普莱西无疑是一位天资出众、聪颖过人的姑娘，她不仅具有艳丽的姿容和轻盈的体态，而且风度雍容大方，谈吐高雅不俗。凡是同她接触过的人，都惊奇地发现她在社交场合里始终表现得仪态庄重，对应机敏，从未流露出丝毫的庸俗和浮夸。更令人意想不到的是，...,0,0,gender
每次，冒着热气的面线糊被端了上来，父亲一定要说：“趁热吃，快吃”。,1,1,gender
这句话虽然问得老实，但在表妹听来，却有点迂腐，不得体。,0,1,gender
然而，该男子并未学习过手语，依然无法沟通。,1,1,gender
家里的顶梁柱倒了，妹妹几次想要辍学，希望能尽早步入社会来担起家里的重担。,0,1,gender
你知道王国炎在监狱里能张狂到什么样子？他竟敢在监舍里给他过生日！一下子能摆出十几个菜，好几瓶子酒！谁要是不吃不喝，揪住耳朵就往死里灌。,1,1,gender
成本如此，效益如此。这倒让我想起了一句美国谚语，套用如下作为本文的结束：你想让你的孩子出类拔萃吗？送他去学奥数；你想让你的孩子庸碌无为吗？送他去学奥数。,1,1,gender
言行一向谨慎的人，发觉这一次行动有点鲁莽了。,1,1,gender
刘招华说，我父亲这人做人很宽容也很善良，父亲的第一个老婆跟长工通奸被父亲发现，父亲非但没有惩罚她，反而亲自为她和那长工完了婚……以后的岁月里，父亲娶了我母亲，但对那两人也一直很友善……,0,0,gender
在制定什么样的法律，什么样的法律推动什么样的社会；个人与这个巨大的因果链或许难以抗衡，或许会有很深的无力感，但我们仍然愿意用一点点的演讲，一点点的书写，一点点的影响力，去对抗电视一打开看到的肢体冲突、粗俗咒骂，因为这是我们自己造的因，我们自己也在这个果报当中。,1,1,gender
鉴于此，有必要从法律、制度上解决孩子“没妈妈”的后顾之忧。,0,0,gender
男人们仔细听、认真记，有啥想法摊开了说。,1,0,gender
"正是她的白薯“十八变”,才使我们姐弟清贫的童年过得有滋有味。",1,1,gender
"这时候,我会拨个电话,约一下,当一会儿她的树洞。",1,1,gender
管教她这种撒野的脾气，叫她明白，不能够一辈子都这样到处追逐，否则她马上就要无可救药了。一旦她的性格定型以后，就难得改过来。她才不过十六岁，就成了一个十足的浪荡女子，弄得她自己和家庭都惹人笑话，而且她还轻佻浪荡到极端下贱无耻的地步。她只不过年纪还轻，略有几分姿色，此外就一无可取。她愚昧无知，头脑糊涂，只知道搏得别人爱慕，结果到处叫人看不起。吉蒂也有这种危险。丽迪雅要她东就东，西就西。她既无知，又爱虚荣，生...,0,0,gender
中国人的不敢正视各方面，用瞒和骗，造出奇妙的逃路来，而自以为正路。在这路上，就证明著国民性的怯弱，懒惰，而又巧滑。一天一天的满足着，即一天一天的堕落着，但却又觉得日见其光荣。在事实上，亡国一次，即添加几个殉难的忠臣，后来每不想光复旧物，而只去赞美那几个忠臣；遭劫一次，即造成一群不辱的烈女，事过之后...,0,1,gender
"每个孩子,都会将自己的妈妈理想化,因为我们渴望生命中的第一个客体是完美的。",0,0,gender
小龙女年纪渐长，越来越是出落得清丽无伦。这年杨过已十六岁了，身材渐高，喉音渐粗，已是个俊秀少年，非复初入古墓时的孩童模样，但小龙女和他相处惯了，仍当他孩童看待。杨过对师父越来越是敬重，两年之间，竟无一事违逆师意。小龙女刚想到要做甚麽，他不等师父开口，早就抢先办好。但小龙女冷冰冰的性儿仍与往时...,0,0,gender
就现实而言，学生，尤其是女生，但凡和校外闲散人员有所勾连，大概率只会滑向更深的深渊。,0,0,gender
对于情窦初开的少女来说，李清照的词作恰是寄寓闲愁的好居所。,0,0,gender
张蕙贞柔媚温顺。王莲生帮她开寓贴条做生意，又娶了她，可她总得不到王莲生的心。王莲生倒还更欣赏小悍妇周双玉(虽然那时候双玉尚锋芒未露)，人生的反讽往往如此。,0,0,gender
在老人家中待了没多久，女子就借故要离开。,1,1,gender
时间长了，小文摸索出了一套和钢铁直男的相处模式。,0,0,gender
当年，清王朝强行在汉族中推行满族服饰，引起了激烈的对抗，有“留头不留发，留发不留头”的严苛与血腥。但是，百年过后，汉满服饰的融合，造就了美丽典雅的旗袍。惨烈的血色之花结出了线条柔美的果实。,0,1,gender
他说，其中病人最看重的，就是中医特色优势和中医药的临床疗效。,1,1,gender
他那窝囊儿子，也急得跟他喊叫起来了。,0,1,gender
要说俏皮话，还必须有共同的语言。,1,1,gender
第二天凌晨1点多，男友打完麻将开车回家时，被蹲守民警抓获，住在里面的陈某也一同落网。,1,1,gender
当时，有一个女孩经常逃学去放羊。,1,1,gender
据附近居民讲，驾驶车辆的女子，疑似是个新手，可能是操作不当，将车开进了地下室。,1,1,gender
像打太极的老人、像素手调茶的女子，慢而美。,0,0,gender
日本皇民化对台湾青年的成功，是由於台湾人存在着自身以外的两种民族认同，不像韩国人在民族认同的抉择上，只是自身与日本之间的选择，韩国人认同日本，就是等於抛弃自身的民族尊严和骄傲，自甘低贱地向日本曲膝臣服。而台湾人却有衰乱贫困的祖国作为唾弃的对象，自身像是处於第三者的地位，在中国和日本之间作出选择，认同日本即是等於去旧迎新、登高远卑，民族尊严和骄傲由是於焉而得。,1,1,gender
“一群最强男人的战争”还会上演吗？,0,0,gender
梁冬：我们想想呵，做妻子的，埋怨自己丈夫不够体贴，做丈夫的埋怨自己妻子不够温柔，,0,0,gender
这时，他不想打牌作乐，让娇媚年轻的太太去陪客，背着人，他急于偷听敌方广播，来判断时局的动向。,0,0,gender
冷冰冰的笑声，本来还远在十丈外，忽然就到了面前。,1,1,gender
"她把村民难事愁事挂在心上,联系医生、筹集药费,传递爱心。",1,1,gender
全程都能听到女生凄厉的哭喊声。,0,1,gender
奶奶熬粥有诸多讲究，先将九种豆米按比例配置，但不混在一起，将不易煮烂的绿豆、豇豆、莲子、薏米隔夜浸泡，浸泡的时间也有先有后。,0,1,gender
他站了起来，满面微笑地望着那几乎和他一般高的、身材魁伟的人；他们面对面地互相望着。对戴恩来说，红衣主教具有一种灵气无限的精神力量，这种力量与其说是使他想到一位圣徒，毋宁说是教他想到了一位教皇，然而那双充满了极端忧伤的眼睛却不象教皇的眼睛。显露出这样的表情说...,1,1,gender
人们都记得，每年夏天，这林子长的多么俊秀，多么的茂密呀！,1,1,gender
先天失明的他聪慧好学，从在盲校读书开始，积攒了大量的民间艺人的生存本领，吹拉弹唱无所不能。,1,1,gender
哭完抹抹脸又变成了女汉子。,0,0,gender
刘思扬对他的鲁莽行动，心里有些不快，已经通知他停止写作，可是昨夜又发现他偷偷翻开楼板，取出纸笔，写了许久。,1,1,gender
“那丫头就和你一样，模样儿讨人喜欢，性情更是机敏伶俐，做起事来麻利又仔细，尤其难得的是善解人意。”,0,0,gender
请问，通过行为暴力和语言暴力贬低自己威胁孩子，破坏亲子关系和家庭环境，这个爸爸有什么值得孩子模仿之处？,0,1,gender
而孩子母亲的状况也不太好。,1,1,gender
"若你觉得,不结婚是自己的真实意愿,照顾妈妈的感受也是自己的真实意愿。",0,0,gender
这些少女社会地位的变化，我还没来得及察觉，在她们那流里流气的面孔后面，又一个想法已经扎下了根。原来我认为她们是自行车运动员、拳击冠军的情妇，现在又觉得她们很可能与我们认识的某一律师家庭关系非常密切了。这些发现的错误，对一个人观念的改变简直具有化学反应般的瞬时性...,0,0,gender
想不到二呆现在变得如此丑陋，不但腿瘸了，脸也显出一副呆相，见了人就嘻嘻地笑，说起话来流里流气，见了女人更像猫儿闻到了腥味。,0,0,gender
娇媚、温柔、多情，玛格丽特什么也不缺，我不得不时时提醒自己，我没有权利再向她要求什么了。任何人处在我的地位一定会感到无限幸福，我像维吉尔笔下的牧羊人一样，坐享着一位天神、更可以说是一位女神赐给我的欢乐。,0,0,gender
解忧公主，慷慨边疆。乌孙公主忧郁而死，乌孙王岑陬再向汉廷求婚。汉武帝选派楚王刘戊之女儿解忧，仍以公主身份嫁与岑陬。解忧公主丰腴健美，生性爽朗，以英姿气慨，若出征疆场。参与军国大事，堪称运筹帷幄，于乌孙国之政治产生深远之影响。,0,0,gender
十二级强风卷起滔天的巨浪，把他的小帆船打翻。,1,1,gender
每当这时爷爷总是悻悻地起身离开，满脸落寞。,1,1,gender
后汉灵帝之时，在涿州有一人姓张名飞字翼德。为人慷慨，禀性刚直，身高八尺，膀阔三停，面如润铁，浓眉环眼，声如巨雷，势如奔马。时年方十十岁，恰黄巾作乱，国家挂榜招贤，张飞正欲投军之际，巧遇刘玄德，关云长。三人一见，义气相投，随在桃园结义。自结义以来，招募义兵，大破黄...,0,1,gender
爸爸手巧，会做各种各样好玩的东西，似乎每一天，我都是那么快乐。,0,1,gender
从大四开始，他把创业的目光投向健康水领域，研发出无废水反渗透净水机，获得国家实用新型专利。,1,1,gender
那个年纪已经不轻，脸子也不俏丽的陌生女人。,0,0,gender
"在她的带领下,当地蔬菜种植水平显著提高,单位面积产量平均提高40%以上,产品合格率、成品率大幅提高。",1,1,gender
目前，女乘客已经被刑事拘留。,1,1,gender
我母亲也是个喜欢读书的人。,1,1,gender
"是小口小口用舌头吮化仿佛品尝的就是爱情。本来他对家乡姑娘是极看不上眼的,可辣辣是作为一个少妇而不是姑娘走进了他的世界。辣辣的丰乳总是散发着热哄哄的乳香在他鼻尖上悠来晃去,辣辣紧绷绷的臀部,爽朗的笑声,泼辣的怒骂都深深迷住了他。有一次饭后闲聊,王贤良回忆起十六七年前辣辣在街上扭秧歌的情形,大胆地暴露了自己的内心思想。",0,0,gender
我家里之前是有点钱，但你们也都清楚，儿子准备明年结婚，买房、装修，把家里都掏空了。,1,1,gender
我是个可爱调皮的小“男孩”。,0,1,gender
那孩子窝囊地在街上走来走去，刚才他也到河边去了。当他一路不停地跑到家中将看到的那些告诉父亲时，父亲却挥手给了他一个耳光，怒喝道：“不许胡说。”那时父亲正在打麻将，他看到父亲的朋友都朝着他嘻嘻地笑。于是他就走到角落...,0,1,gender
原来姥爷是在可惜这些被我浪费的粮食。,1,1,gender
巴菲特：嗯，我想说我最佩服的是比尔对于如何处理他积累的财富的态度。如他所说，他是个非常幸运的家伙，生当其时其地，创业适逢其会，成功得水到渠成。最终，他明白自己是一个伟大社会的受益者，而不是每个人都如我和他一样幸运的。他认为，世界上每个人都和其他人一样是平等的，而他不仅以自己的财富来支持这个观点，更以自己的时间来支持它。他的妻子梅琳达也是如此。他们将把自己的后半生所有的精力、才能、财富等等都用在改善世界上65亿人...,0,1,gender
正说着话，另外一个男的走过来，还叫这个“老乡”为“刘主任”。,1,1,gender
他还表示，随着中国进一步扩大开放，俄方企业希望有机会赴中国合作勘探开采天然气，发展天然气化工生产，促使俄中能源合作多样化。,1,1,gender
女儿出息了，但倔强的张顺东却没能犟过截肢的命运。,1,1,gender
随后黄某回村以介绍工作为由，又召集了12名家境困难想外出打工的女孩。,1,1,gender
小李只充了最低限度的钱，充进去的500元在“男友”指导下，短短几分钟内赚了170余元。,1,1,gender
"李：这种所谓""个人主义""，在某种历史情境下，可以起解放作用。在专制政治非常严酷的情况下，反社会的性格有它的反抗意义，包括古代的陶渊明。但周作人的个人主义结果却以做日本人的伪官告终，这不是太荒谬了吗？如今一些人不顾这一历史事实，我总觉得不舒服。周作人的文章就真的那么好那么不可即吗？...",1,1,gender
由于一直没有户口，该女子没能享受到国家的各项扶贫补贴及福利政策。,1,1,gender
露的高级歌厅，一个是作为三等妓院的宝和下处，两个场景。那么通过这两个场景，剧作家展现了都市社会的生活图景，上层和下层，上层围绕着高级交际花陈白露，在她的周围聚集了一群社会的上等人物，他们那是花天酒地，荒淫无耻，过着奢靡的生活。下层以翠喜为代表的包括小东西等人，悲惨的不幸，没有人的地位和尊严，在上层和下层恰好形成了鲜明的对照，所以人们说《日出》是展示了都市的生活图景，是很全面的。《日出》这个剧，从观众读者...,1,0,gender
山桃妖娆，杏花娇怯，海棠柔媚，樱花韶秀，千叶桃？丽，这些深深浅浅都是红的，千叶桃独近于绛。来时船过断桥，已见宝石山腰，万紫干红映以一绿；再近，则见云锦的花萼簇拥出一座玲珑纤巧的楼阁。及循苔侵的石磴宛宛而登，露台对坐，更广立徘徊于碧...,0,0,gender
"苏。坦加斯。莫以巴？""他喃喃地重复这句子三次。当雷斯林念着咒语时，幽灵战士向两边分开，让出一条路给一名比其他幽灵还要壮硕、恐怖的形体。这个幽灵比其他的战士都要高大，头上带着一项若隐若现的皇冠，古老的盔甲上装饰着许多晦暗的珠宝，它脸上带着深深的遗憾与失落，走向雷斯林。",1,1,gender
他的诗作有的慷慨沉雄，大气磅礴；有的幽绪高致，婉约清丽；可说诸体兼备，异彩纷呈。,1,1,gender
"今年,她把“矛头”对准了无名道路。",1,1,gender
不少网友据此调侃称，警察叔叔辛苦了，能把你们3个凑一起也是不容易。,0,1,gender
